#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-02-14T21:37:20 [V7.296]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	version=7.296	
#INFO	-ref=VIZ63ebff0677e60	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/A+A/635/A45&tab:{J/A+A/635/A45/table1}&key:source=J/A+A/635/A45/table1&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/635/A45/table1
#-order=I
#-out=Cluster
#-out=RA_ICRS
#-out=e_RA_ICRS
#-out=DE_ICRS
#-out=e_DE_ICRS
#-out=GLON
#-out=e_GLON
#-out=GLAT
#-out=e_GLAT
#-out=plx
#-out=e_plx
#-out=pmRA
#-out=e_pmRA
#-out=pmDE
#-out=e_pmDE
#-out=Note
#-out=Simbad
#Simbad=Simbad
#-out=_RA.icrs
#-out=_DE.icrs
#

#RESOURCE=yCat_36350045
#Name: J/A+A/635/A45
#Title: 570 new open clusters in the Galactic disc (Castro-Ginard+, 2020)
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_635_A45_table1:
#Name: J/A+A/635/A45/table1
#Title: Mean parameters for the reported UBC clusters (updated, 07-Apr-2020)
#Column	_RAJ2000	(F17.13)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F17.13)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	Cluster	(A6)	Cluster name (UBCNNN)	[ucd=meta.id.parent]
#Column	RA_ICRS	(F15.11)	Right Ascension mean (ICRS) at Ep=2015.5	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F15.11)	Right Ascension standard deviation	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Declination mean (ICRS) at Ep=2015.5	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F15.11)	Declination standard deviation	[ucd=stat.error;pos.eq.dec]
#Column	GLON	(F14.10)	Galactic longitude mean	[ucd=pos.galactic.lon]
#Column	e_GLON	(F14.10)	Galactic longitude standard deviation	[ucd=stat.error]
#Column	GLAT	(F14.10)	Galactic latitude mean	[ucd=pos.galactic.lat]
#Column	e_GLAT	(F14.10)	Galactic latitude standard deviation	[ucd=stat.error]
#Column	plx	(F10.4)	Parallax mean	[ucd=pos.parallax.trig]
#Column	e_plx	(F10.4)	Parallax standard deviation	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	Proper motion in right ascension mean, pmRA*cosDE	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F9.3)	Proper motion in right ascension standard deviation	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	Proper motion in declination mean	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F9.3)	Proper motion in declination standard deviation	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	Note	(A1)	[ab] Note (1)	[ucd=meta.note]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
_RAJ2000;_DEJ2000;Cluster;RA_ICRS;e_RA_ICRS;DE_ICRS;e_DE_ICRS;GLON;e_GLON;GLAT;e_GLAT;plx;e_plx;pmRA;e_pmRA;pmDE;e_pmDE;Note;Simbad;_RA.icrs;_DE.icrs
129.3176808196839;-45.2443018388154;UBC245;129.31765248229;  0.17461730107;-45.24428335076;  0.11725899066;263.8104848517;  0.1132928321; -2.5568951480;  0.1267212075;    0.4284;    0.0241;   -4.634;    0.089;    4.294;    0.115; ;Simbad;129.31768082189;-45.24430184031
130.7568553522866;-44.9451460052536;UBC246;130.75682840391;  0.16670567537;-44.94513314887;  0.11565307190;264.1936230287;  0.1319283397; -1.5695493081;  0.0994809289;    0.4831;    0.0418;   -4.430;    0.121;    2.986;    0.122; ;Simbad;130.75685535297;-44.94514600558
126.6624025959877;-50.7126097010657;UBC247;126.66236805420;  0.17248352249;-50.71258340704;  0.11291262344;267.2020825519;  0.1243060479; -7.2084649811;  0.0972817678;    0.8647;    0.0412;   -5.080;    0.136;    6.107;    0.121; ;Simbad;126.66240259844;-50.71260970132
137.9857567745735;-52.2354927354843;UBC248;137.98572789358;  0.11853370428;-52.23547591368;  0.06079149242;272.8367227926;  0.0644860663; -2.6860790502;  0.0693815448;    0.3000;    0.0346;   -4.108;    0.086;    3.907;    0.108;a;Simbad;137.98575677345;-52.23549273738
136.9342328948907;-52.9338121632533;UBC249;136.93418943482;  0.21735819611;-52.93379389909;  0.14197661976;272.9150512201;  0.1631614486; -3.6295251754;  0.1039480677;    0.4940;    0.0269;   -6.084;    0.088;    4.242;    0.102; ;Simbad;136.93423289178;-52.93381216203
118.1691046585146;-60.3682181091724;UBC250;118.16907448452;  0.21495302106;-60.36817106668;  0.12839695588;273.1452730144;  0.1270519942;-16.2701728147;  0.1136333550;    1.0215;    0.0389;   -3.465;    0.213;   10.926;    0.200; ;Simbad;118.16910465818;-60.36821810999
140.4258117190071;-51.2697123375919;UBC251;140.42577724869;  0.12029744212;-51.26969325537;  0.07853155344;273.1969018396;  0.0786023259; -0.9298666993;  0.0751770399;    0.4859;    0.0249;   -5.009;    0.090;    4.432;    0.109; ;Simbad;140.42581172237;-51.26971233898
139.1684552672808;-54.1431176515345;UBC252;139.16842878400;  0.17155241258;-54.14310613418;  0.08251781017;274.7089154891;  0.0983927348; -3.4899589388;  0.0852237130;    0.1752;    0.0403;   -3.603;    0.120;    2.675;    0.130; ;Simbad;139.16845526428;-54.14311765223
139.5491182960085;-56.0242744583862;UBC253;139.54907130670;  0.10708483155;-56.02425161312;  0.07433022179;276.2137652643;  0.0604666925; -4.6444264663;  0.0740105518;    0.5772;    0.0252;   -6.099;    0.084;    5.306;    0.093; ;Simbad;139.54911829850;-56.02427445909
143.6368406384408;-54.3721149108665;UBC254;143.63679904034;  0.17404074454;-54.37209354240;  0.08832942978;276.7424428596;  0.1176797938; -1.8357043451;  0.0651782076;    0.5253;    0.0221;   -5.628;    0.104;    4.963;    0.086; ;Simbad;143.63684063712;-54.37211490982
128.4712634641943;-61.4652463996165;UBC255;128.47121958769;  0.28820047390;-61.46523425796;  0.13409353074;276.7483273877;  0.1433306165;-12.5224169673;  0.1317234388;    1.0470;    0.0381;   -4.868;    0.171;    2.820;    0.210; ;Simbad;128.47126346331;-61.46524640074
146.4747103107490;-52.4950876269270;UBC256;146.47469838052;  0.20125001790;-52.49508949984;  0.11242202809;276.7760108420;  0.1085770387;  0.6899176393;  0.1259153520;    0.9560;    0.0235;   -1.687;    0.116;   -0.435;    0.085;a;Simbad;146.47471031384;-52.49508762553
153.1850298254955;-60.8933409236568;UBC257;153.18497388585;  0.19923013797;-60.89332769270;  0.11327080476;284.7994404608;  0.1119094778; -3.7376914518;  0.0987802775;    0.4699;    0.0269;   -6.320;    0.086;    3.073;    0.094;a;Simbad;153.18502982496;-60.89334092511
158.8798446343200;-57.6090353198152;UBC258;158.87978654841;  0.23164715212;-57.60901985858;  0.09664209507;285.5095666604;  0.1186737071;  0.5904931646;  0.1032857177;    0.3900;    0.0172;   -7.227;    0.104;    3.591;    0.100; ;Simbad;158.87984463298;-57.60903531767
157.6057588723835;-60.0808244438450;UBC259;157.60571180094;  0.25079416251;-60.08081216010;  0.10859966194;286.1909622451;  0.1103111719; -1.8751545186;  0.1235990744;    0.3748;    0.0364;   -5.453;    0.102;    2.853;    0.104; ;Simbad;157.60575887177;-60.08082444435
140.1885113335772;-69.8472993335764;UBC260;140.18841458074;  0.51715086600;-69.84726482888;  0.15457961185;286.5311581137;  0.2061286427;-14.0133814708;  0.1251281904;    1.7839;    0.0381;   -7.742;    0.169;    8.014;    0.230; ;Simbad;140.18851133923;-69.84729933256
159.5424224864502;-60.5028421110098;UBC261;159.54237354422;  0.16666713831;-60.50283084769;  0.08119922266;287.2332864203;  0.0802399338; -1.7587386054;  0.0830246737;    0.2251;    0.0239;   -5.597;    0.086;    2.616;    0.067; ;Simbad;159.54242249041;-60.50284210960
160.5555206772214;-60.4541146512464;UBC262;160.55547212276;  0.14015387578;-60.45410348264;  0.07680687151;287.6471736486;  0.0730154598; -1.4752067046;  0.0731243295;    0.2693;    0.0170;   -5.561;    0.104;    2.594;    0.080; ;Simbad;160.55552067591;-60.45411465340
162.6165541018067;-59.9707971511838;UBC263;162.61649907371;  0.22928523924;-59.97078840231;  0.10895750842;288.3319333473;  0.1251968682; -0.5736861525;  0.0967307090;    0.3790;    0.0245;   -6.396;    0.090;    2.032;    0.084; ;Simbad;162.61655409960;-59.97079715217
163.1637207547810;-60.5903522266211;UBC264;163.16366970719;  0.16049459183;-60.59034093746;  0.07410067727;288.8504805695;  0.0754794989; -1.0078735218;  0.0774571471;    0.3364;    0.0226;   -5.822;    0.095;    2.622;    0.076; ;Simbad;163.16372075072;-60.59035222809
167.6988769931712;-56.8189735386772;UBC265;167.69881828099;  0.14729024687;-56.81897065827;  0.05504948681;289.4526994534;  0.0875563176;  3.3955210733;  0.0434962507;    0.8104;    0.0182;   -7.463;    0.076;    0.669;    0.090;a;Simbad;167.69887699348;-56.81897353895
166.3876035436759;-59.7750349576075;UBC266;166.38754646088;  0.24173016765;-59.77502763387;  0.11785163949;289.9644322753;  0.1228808007;  0.4036356448;  0.1165768328;    0.3574;    0.0220;   -6.674;    0.099;    1.701;    0.072; ;Simbad;166.38760353952;-59.77503495975
168.3045835714723;-58.8828898335064;UBC267;168.30453347500;  0.20608124564;-58.88288198449;  0.12244746321;290.5255019830;  0.1209960388;  1.6024305886;  0.1081728272;    0.3087;    0.0224;   -6.013;    0.117;    1.823;    0.148; ;Simbad;168.30458356861;-58.88288983447
165.3631005597504;-63.6543462839686;UBC268;165.36304131033;  0.17385396773;-63.65433787093;  0.07206643482;291.0882990628;  0.0792709132; -3.3408241062;  0.0699152342;    0.2283;    0.0239;   -6.107;    0.104;    1.954;    0.099; ;Simbad;165.36310056172;-63.65434628275
166.7869120139533;-62.8650482830924;UBC269;166.78684572495;  0.14007337042;-62.86504116172;  0.09061749128;291.3583870588;  0.0715717962; -2.3607239375;  0.0847208180;    0.5252;    0.0167;   -7.022;    0.075;    1.654;    0.054; ;Simbad;166.78691201166;-62.86504828217
169.7887324663808;-59.5440722545948;UBC270;169.78867852753;  0.16866509339;-59.54406738933;  0.07908533698;291.4723714948;  0.0871624797;  1.2586065042;  0.0773021313;    0.3939;    0.0176;   -6.350;    0.097;    1.130;    0.076; ;Simbad;169.78873246295;-59.54407225559
170.2206128560736;-59.2958603119953;UBC271;170.22056861199;  0.11982955086;-59.29585258353;  0.05034424588;291.5927470045;  0.0601678685;  1.5675383014;  0.0515825668;    0.3516;    0.0306;   -5.247;    0.105;    1.795;    0.093;a;Simbad;170.22061285728;-59.29586031220
168.1217207333298;-62.2849336745104;UBC272;168.12166687163;  0.25820214260;-62.28492692772;  0.08048060696;291.7050707449;  0.1278177936; -1.5899652580;  0.0675600931;    0.3988;    0.0150;   -5.818;    0.081;    1.567;    0.074; ;Simbad;168.12172073521;-62.28493367248
170.3089310910372;-60.5650495102228;UBC273;170.30887577289;  0.09814713373;-60.56504456746;  0.04287472626;292.0684663119;  0.0457603511;  0.3900326465;  0.0455099729;    0.4299;    0.0166;   -6.314;    0.075;    1.148;    0.088; ;Simbad;170.30893109374;-60.56504951056
156.1938464621434;-72.5745510218755;UBC274;156.19374751612;  1.47750335155;-72.57454480037;  0.39664094026;292.3622017747;  0.5737644720;-12.7920492073;  0.1975860410;    0.5084;    0.0361;   -6.882;    0.144;    1.445;    0.249;a;Simbad;156.19384646149;-72.57455102379
167.7277157953173;-65.7232605785569;UBC275;167.72765794729;  0.08040528634;-65.72325065426;  0.03657970975;292.8393584024;  0.0329866740; -4.8408195826;  0.0367231225;    0.2095;    0.0204;   -5.524;    0.094;    2.305;    0.075; ;Simbad;167.72771580038;-65.72326057919
172.9023861836851;-60.7815284453559;UBC276;172.90232138087;  0.14772038414;-60.78152051023;  0.06753946341;293.3406040152;  0.0688659541;  0.5949201254;  0.0708346450;    0.1809;    0.0265;   -7.347;    0.102;    1.843;    0.085; ;Simbad;172.90238618472;-60.78152844334
174.0358313861749;-59.4650548367237;UBC277;174.03577633622;  0.17723261323;-59.46504787465;  0.08003908581;293.4909061888;  0.0913222853;  2.0193530518;  0.0786542622;    0.5280;    0.0180;   -6.496;    0.082;    1.617;    0.073; ;Simbad;174.03583138580;-59.46505483737
175.5004926200684;-61.9516942404124;UBC278;175.50045867673;  0.15285113149;-61.95168881542;  0.07770965857;294.8671440534;  0.0691192319; -0.1721320061;  0.0801507456;    0.5389;    0.0223;   -3.707;    0.083;    1.260;    0.072;a;Simbad;175.50049261986;-61.95169423949
173.4369759769592;-66.0888196879007;UBC279;173.43689861250;  0.24065841876;-66.08881090028;  0.08375511839;295.1629787226;  0.0943043957; -4.3960414497;  0.0876778672;    0.6199;    0.0192;   -7.283;    0.094;    2.041;    0.088; ;Simbad;173.43697597736;-66.08881968663
177.9171190082277;-62.6446424103138;UBC280;177.91706618995;  0.21842057783;-62.64463956435;  0.10794778311;296.1270147239;  0.1033260218; -0.5653953454;  0.1051414533;    0.3958;    0.0213;   -5.637;    0.100;    0.661;    0.080; ;Simbad;177.91711900467;-62.64464241174
178.1257286516878;-64.5793976875460;UBC281;178.12567229209;  0.20964623388;-64.57939681353;  0.07104600414;296.6587325082;  0.0826316636; -2.4279958838;  0.0795571592;    0.3665;    0.0106;   -5.619;    0.111;    0.203;    0.063; ;Simbad;178.12572865251;-64.57939768698
180.1837567716056;-60.5021922854464;UBC282;180.18370121100;  0.15884994815;-60.50218944810;  0.08305845108;296.7262751321;  0.0770944305;  1.7571176072;  0.0841311811;    0.2911;    0.0280;   -6.354;    0.099;    0.659;    0.078; ;Simbad;180.18375676988;-60.50219228470
179.6153562418660;-68.6789408203658;UBC283;179.61524990368;  0.19397069566;-68.67894423901;  0.07790128586;298.1246441581;  0.0627851601; -6.3031746961;  0.0845781725;    0.6915;    0.0146;   -8.980;    0.097;   -0.794;    0.057; ;Simbad;179.61535623726;-68.67894081889
184.2628060975349;-62.9500376245236;UBC284;184.26273812962;  0.19126491293;-62.95004337246;  0.06934434603;299.0340021675;  0.0865806397; -0.3389614315;  0.0698648100;    0.5046;    0.0310;   -7.179;    0.107;   -1.335;    0.089; ;Simbad;184.26280610153;-62.95003762392
184.6947852762286;-65.4190631315150;UBC285;184.69472077232;  0.24570286352;-65.41906620139;  0.07979389469;299.5412606980;  0.0981921972; -2.7627312112;  0.0848445172;    0.5680;    0.0239;   -6.232;    0.093;   -0.713;    0.069; ;Simbad;184.69478527541;-65.41906313294
187.3872651289886;-62.4462232110408;UBC286;187.38720782160;  0.22338235547;-62.44622490314;  0.08477144707;300.4035964539;  0.1021856643;  0.3178463908;  0.0861849603;    0.4328;    0.0200;   -6.157;    0.076;   -0.393;    0.072; ;Simbad;187.38726512875;-62.44622320952
189.7444610675570;-61.2687945748760;UBC287;189.74441854056;  0.18234672342;-61.26879776530;  0.05679293627;301.4345515082;  0.0869677336;  1.5665991765;  0.0578057308;    0.4333;    0.0246;   -4.748;    0.110;   -0.741;    0.086; ;Simbad;189.74446106788;-61.26879457355
190.9723323168551;-58.0974469044372;UBC288;190.97231452356;  0.22319933030;-58.09745240263;  0.07628915399;301.9312481873;  0.1185459462;  4.7594264296;  0.0759394709;    0.5052;    0.0297;   -2.184;    0.093;   -1.277;    0.070;a;Simbad;190.97233232044;-58.09744690406
191.1967139028169;-61.1511665147703;UBC289;191.19667563025;  0.17196828111;-61.15116685922;  0.07869140171;302.1293846712;  0.0827096945;  1.7101097895;  0.0790409499;    0.4745;    0.0229;   -4.289;    0.084;   -0.080;    0.074; ;Simbad;191.19671390197;-61.15116651540
191.9502655471271;-59.3731596399357;UBC290;191.95021574261;  0.25499119819;-59.37316090147;  0.10457351849;302.4678249037;  0.1302178082;  3.4950559644;  0.1044643627;    0.5936;    0.0313;   -5.893;    0.094;   -0.293;    0.089; ;Simbad;191.95026554735;-59.37315963984
199.1055897871593;-63.4390029670257;UBC291;199.10553571138;  0.15091401406;-63.43900978704;  0.06354115154;305.7206293345;  0.0678762555; -0.7026988067;  0.0631287288;    0.3063;    0.0227;   -5.616;    0.102;   -1.584;    0.077; ;Simbad;199.10558978370;-63.43900296838
200.3067773891539;-61.2662462013221;UBC292;200.30674469044;  0.34133424473;-61.26625337008;  0.13537869829;306.5055897329;  0.1685644472;  1.3981866579;  0.1299352827;    0.4309;    0.0258;   -3.651;    0.098;   -1.665;    0.080; ;Simbad;200.30677738530;-61.26624620089
202.7493525255737;-61.7678808827165;UBC293;202.74931211361;  0.17671890716;-61.76788824522;  0.10260139310;307.5925837612;  0.0848823592;  0.7452470924;  0.1015659982;    0.2928;    0.0285;   -4.440;    0.089;   -1.710;    0.073; ;Simbad;202.74935252223;-61.76788088233
204.2245064991411;-58.0686974086170;UBC294;204.22443668576;  0.15205242384;-58.06870737600;  0.07098965332;308.9311227990;  0.0814217743;  4.2724516831;  0.0701365744;    0.6157;    0.0257;   -8.576;    0.077;   -2.315;    0.092; ;Simbad;204.22450650178;-58.06869740674
207.5373940621851;-60.4093420768872;UBC295;207.53735494773;  0.17734082207;-60.40934870745;  0.08762472211;310.1226465677;  0.0905883628;  1.6400079604;  0.0845766072;    0.5786;    0.0253;   -4.486;    0.080;   -1.540;    0.084; ;Simbad;207.53739406540;-60.40934207771
216.2447040929453;-61.0450020825809;UBC296;216.24467131141;  0.13137930095;-61.04501172703;  0.05392965880;314.0104616960;  0.0655578239; -0.2014644844;  0.0515429929;    0.4776;    0.0233;   -3.686;    0.066;   -2.240;    0.073; ;Simbad;216.24470409677;-61.04500208076
218.1331317565813;-62.2108289328268;UBC297;218.13306908760;  0.18908045458;-62.21084580631;  0.06527249178;314.4178294779;  0.0894712264; -1.6150841667;  0.0635144449;    0.3267;    0.0184;   -6.786;    0.076;   -3.919;    0.104; ;Simbad;218.13313175774;-62.21082893486
217.5684265456104;-59.8163422822187;UBC298;217.56837906039;  0.14616960139;-59.81635870792;  0.06019255214;315.0647563112;  0.0730794515;  0.7065804412;  0.0607056455;    0.3796;    0.0292;   -5.545;    0.127;   -3.815;    0.102; ;Simbad;217.56842654769;-59.81634228335
219.6289833156005;-62.1590906025958;UBC299;219.62895154607;  0.12725593869;-62.15909804260;  0.04807850486;315.0808892571;  0.0609801363; -1.8400318684;  0.0460907894;    0.3102;    0.0336;   -3.446;    0.082;   -1.728;    0.091; ;Simbad;219.62898331319;-62.15909060418
222.9789526124462;-65.3122115442194;UBC300;222.97891925438;  0.23136288905;-65.31222033617;  0.08260126534;315.0833660069;  0.0923829339; -5.3231893484;  0.0877613720;    0.5091;    0.0320;   -3.236;    0.077;   -2.042;    0.089; ;Simbad;222.97895261293;-65.31221154552
219.4632928636573;-58.9916013921491;UBC301;219.46324648708;  0.17533097657;-58.99161312049;  0.08762150272;316.2726787817;  0.0995642912;  1.0958142759;  0.0769775785;    0.5973;    0.0218;   -5.549;    0.088;   -2.724;    0.130; ;Simbad;219.46329286405;-58.99160139066
220.1291455512234;-55.3946436778497;UBC302;220.12910896405;  0.17671575665;-55.39466160188;  0.06201001009;318.0567445065;  0.0978921054;  4.2410554084;  0.0662301161;    0.8386;    0.0182;   -4.826;    0.107;   -4.163;    0.092; ;Simbad;220.12914555340;-55.39464367667
221.8705486223461;-56.2594069481206;UBC303;221.87051108861;  0.16283982727;-56.25942362354;  0.07955580171;318.5815167768;  0.0917002534;  3.0451978787;  0.0782111941;    0.5374;    0.0392;   -4.842;    0.123;   -3.873;    0.109; ;Simbad;221.87054861875;-56.25940694968
234.5832188991421;-65.9635336670393;UBC304;234.58318052822;  0.10786789916;-65.96355220677;  0.08609191471;318.8353733180;  0.0686821217; -8.3883614202;  0.0687408625;    1.3311;    0.0269;   -3.630;    0.075;   -4.306;    0.100; ;Simbad;234.58321889815;-65.96353366791
227.5894728972310;-60.4889671136881;UBC305;227.58944335391;  0.14649059269;-60.48898211855;  0.07119905894;319.2411185448;  0.0772013840; -2.0934149597;  0.0657487417;    0.4522;    0.0197;   -3.380;    0.101;   -3.485;    0.076;a;Simbad;227.58947289845;-60.48896711405
236.5687694623250;-56.8013143505432;UBC306;236.56875654277;  0.14179184131;-56.80132826610;  0.08439046595;325.1736250544;  0.0868580225; -1.6793126148;  0.0749038184;    0.3609;    0.0349;   -1.643;    0.095;   -3.232;    0.091;a;Simbad;236.56876945898;-56.80131435147
239.4293613474044;-57.2600887837656;UBC307;239.42934540139;  0.12150287941;-57.26010011168;  0.08265369916;326.0918966620;  0.0706352366; -3.0177473092;  0.0785561138;    0.3270;    0.0323;   -2.003;    0.102;   -2.631;    0.092; ;Simbad;239.42936135086;-57.26008878463
237.6032272957216;-55.9601744108933;UBC308;237.60319326011;  0.11958165979;-55.96018761173;  0.06928002127;326.1452022913;  0.0697048404; -1.3756451908;  0.0665162738;    0.3551;    0.0529;   -4.425;    0.124;   -3.066;    0.117; ;Simbad;237.60322729440;-55.96017441155
238.0998743303971;-55.4079782415260;UBC309;238.09986647356;  0.12502974008;-55.40798788167;  0.07635902726;326.7104787829;  0.0805241844; -1.1227784011;  0.0662334331;    0.4624;    0.0296;   -1.036;    0.101;   -2.239;    0.100;a;Simbad;238.09987432729;-55.40797824237
244.4656411397782;-53.5374179355493;UBC310;244.46563615537;  0.15428091937;-53.53742736041;  0.09209070730;330.7151028815;  0.1019847649; -2.1911217965;  0.0806219765;    0.2982;    0.0442;   -0.688;    0.111;   -2.189;    0.098; ;Simbad;244.46564114082;-53.53741793751
247.2049410700209;-54.9706043909239;UBC311;247.20494142257;  0.17311925093;-54.97060986329;  0.08977294928;330.8193823890;  0.0940949649; -4.3365205657;  0.0954820395;    0.6919;    0.0280;    0.047;    0.067;   -1.271;    0.069;a;Simbad;247.20494106953;-54.97060439204
244.2118589582600;-50.7253606371397;UBC312;244.21185653696;  0.09699071821;-50.72537029881;  0.05142743960;332.5623710049;  0.0628861180; -0.0647283473;  0.0495989633;    0.3323;    0.0242;   -0.356;    0.119;   -2.244;    0.074; ;Simbad;244.21185895839;-50.72536063760
246.1525555394114;-51.9382282844918;UBC313;246.15253406438;  0.13784459012;-51.93824684144;  0.06501583879;332.5684041607;  0.0556714902; -1.7796145273;  0.0913792236;    0.2956;    0.0325;   -3.075;    0.116;   -4.310;    0.128;b;Simbad;246.15255553752;-51.93822828298
243.4213516506169;-50.1264601163567;UBC314;243.42133903809;  0.16873927064;-50.12648334052;  0.09307927234;332.6123900776;  0.1122903099;  0.7160708427;  0.0881350388;    0.6024;    0.0371;   -1.878;    0.140;   -5.394;    0.117; ;Simbad;243.42135165018;-50.12646011568
246.3717913809530;-47.9338205879290;UBC315;246.37177377286;  0.13249619441;-47.93383687154;  0.10092649967;335.5290834315;  0.0977992068;  0.9206999236;  0.0922319608;    0.4317;    0.0350;   -2.740;    0.166;   -3.782;    0.089; ;Simbad;246.37179137840;-47.93382059006
248.7260597090172;-47.9861337979491;UBC316;248.72604011464;  0.11352269172;-47.98614733031;  0.06122666547;336.5748583458;  0.0789867624; -0.2601805299;  0.0572872002;    0.5775;    0.0212;   -3.046;    0.084;   -3.143;    0.078; ;Simbad;248.72605970807;-47.98613379752
250.6621796018802;-47.9054420280823;UBC317;250.66215937010;  0.11781012925;-47.90546196281;  0.06995837648;337.5000282095;  0.0755075142; -1.1725687986;  0.0736963467;    0.4266;    0.0230;   -3.150;    0.095;   -4.630;    0.092; ;Simbad;250.66217960065;-47.90544202797
251.1784167584668;-47.5868554194620;UBC318;251.17841086641;  0.23025165039;-47.58686495196;  0.16814142429;337.9679480086;  0.1106636928; -1.2259414820;  0.2003338568;    0.3300;    0.0358;   -0.923;    0.124;   -2.214;    0.138; ;Simbad;251.17841676040;-47.58685541778
249.6934603920766;-44.7650531498541;UBC319;249.69345581364;  0.16350657676;-44.76506490833;  0.11603335752;339.4097741447;  0.1234671313;  1.4085220379;  0.1081827418;    0.7162;    0.0288;   -0.755;    0.110;   -2.731;    0.129; ;Simbad;249.69346038967;-44.76505315117
251.3823770284076;-44.4580373113910;UBC320;251.38237309542;  0.12009688904;-44.45804159542;  0.06659837670;340.4331355474;  0.0837236317;  0.7064790697;  0.0690760219;    0.3191;    0.0412;   -0.652;    0.166;   -0.995;    0.116; ;Simbad;251.38237702825;-44.45803731098
251.9094636534066;-44.5299604971260;UBC321;251.90945432218;  0.09404670707;-44.52997391324;  0.06841237598;340.6222296227;  0.0690145838;  0.3736699041;  0.0664367316;    0.3686;    0.0416;   -1.545;    0.140;   -3.116;    0.129; ;Simbad;251.90946365078;-44.52996049883
255.2149262327603;-44.1855955548981;UBC322;255.21492199977;  0.11217299340;-44.18560299920;  0.09127781114;342.3796796241;  0.0862537443; -1.2434208134;  0.0857891632;    0.3457;    0.0305;   -0.705;    0.112;   -1.729;    0.131; ;Simbad;255.21492623536;-44.18559555671
253.8948202092889;-40.7505966226253;UBC323;253.89481891346;  0.23925272119;-40.75060203040;  0.18275647717;344.4669067896;  0.2231566721;  1.6529610853;  0.1284367174;    0.5760;    0.0404;   -0.228;    0.175;   -1.256;    0.231; ;Simbad;253.89482021045;-40.75059662303
255.9520085602311;-38.4563366814365;UBC324;255.95199050409;  0.08096961191;-38.45635296074;  0.07662369761;347.2513453730;  0.0784131984;  1.8230651426;  0.0612376246;    0.4967;    0.0379;   -3.284;    0.115;   -3.781;    0.098; ;Simbad;255.95200855884;-38.45633668181
249.0878059655545;-31.4314360084733;UBC325;249.08778612981;  0.13063234287;-31.43145105639;  0.15450073956;349.1230187035;  0.1475820652; 10.6232031137;  0.1235144044;    1.3213;    0.0330;   -3.931;    0.204;   -3.495;    0.127; ;Simbad;249.08780596450;-31.43143600676
258.1601564767087;-36.0582576472113;UBC326;258.16015049573;  0.09409995943;-36.05826971999;  0.06928477636;350.2256808885;  0.0659071723;  1.8478133139;  0.0790352667;    0.5664;    0.0406;   -1.123;    0.126;   -2.804;    0.090; ;Simbad;258.16015647703;-36.05825764673
251.7386361325553;-25.7987717507131;UBC327;251.73864928841;  0.09617351963;-25.79878317766;  0.10230787169;355.0549490682;  0.0932922074; 12.4558807845;  0.0983225666;    0.5741;    0.0426;    2.751;    0.150;   -2.654;    0.143; ;Simbad;251.73863613355;-25.79877175050
265.9048921312605;-34.2143062671526;UBC328;265.90489579151;  0.08680697677;-34.21430819174;  0.07100856351;355.2755638972;  0.0703856348; -2.3943618807;  0.0724523358;    0.3458;    0.0229;    0.703;    0.087;   -0.447;    0.100; ;Simbad;265.90489213066;-34.21430626827
267.4087982308466;-34.8106826561202;UBC329;267.40879335392;  0.10771672658;-34.81068654834;  0.08741578807;355.4062137027;  0.0903967755; -3.7634022450;  0.0855913430;    0.5249;    0.0336;   -0.930;    0.080;   -0.904;    0.086; ;Simbad;267.40879822829;-34.81068265557
